Acres_burned,Fire_cause,FireDiscoveryDateTime,FireOutDateTime,IncidentName,Latitude,Longitude,County,Country,State,Fire_duration,Month,Month_name
21,Cause not found,2021/07/12 02:25:00+00,2021/07/15 17:00:00+00,Sand Cove ,37.2861,-113.7624,Washington,US,UT,4,7,Jul
3,Incendiary,2021/07/01 20:40:00+00,2021/07/12 17:50:00+00,Bluff Creek,30.854117,-88.950001,Stone,US,MS,11,7,Jul
16,Debris/Open Burning,2021/04/18 20:11:00+00,2021/04/26 17:53:00+00,ROCK CHURCH,47.9695,-118.0917,Stevens,US,WA,8,4,Apr
22,Debris/Open Burning,2021/04/17 00:10:00+00,2021/06/05 15:00:00+00,FORD,47.90821,-117.8052,Stevens,US,WA,50,4,Apr
1,Other Human Cause,2021/06/22 21:24:00+00,2021/06/29 22:34:59+00,Eastside,45.62028,-106.6605,Rosebud,US,MT,7,6,Jun
25,Undetermined,2021/05/21 00:00:20+00,2021/06/06 19:26:00+00,Bluff,41.2781,-123.679359,Humboldt,US,CA,17,5,May
0,Equipment,2021/02/22 22:15:00+00,2021/02/23 23:29:59+00,103 TANK,31.35627,-110.3476,Cochise,US,AZ,1,2,Feb
13,Lightning,2021/06/30 23:27:00+00,2021/07/02 18:01:00+00,RD 9 FIRE,33.189167,-81.59445,Barnwell,US,SC,2,6,Jun
483,Undetermined,2021/07/10 21:14:00+00,2021/07/31 14:00:00+00,Norville,47.89635,-106.4681,Garfield,US,MT,21,7,Jul
67,Undetermined,2021/07/11 23:51:00+00,2021/07/23 23:00:00+00,Garsons,39.49829,-119.9361,Washoe,US,NV,12,7,Jul
260,Lightning,2021/07/06 19:15:00+00,2021/09/17 22:24:00+00,Section House,45.28627,-108.6758,Big Horn,US,MT,73,7,Jul
52,Cause not found,2021/07/09 23:31:00+00,2021/07/16 18:00:00+00,Black Point,37.8629,-113.0348,Iron,US,UT,7,7,Jul
0,Lightning,2021/07/03 19:40:47+00,2021/07/11 22:30:00+00,Houston,44.43775,-104.4678,Crook,US,WY,8,7,Jul
17,Lightning,2021/07/06 01:42:00+00,2021/07/23 21:59:59+00,HARRIS,43.93082,-116.0291,Boise,US,ID,18,7,Jul
1,Cause not found,2021/06/09 18:32:44+00,2021/06/10 16:30:00+00,WOODCOCK ROAD,45.23646,-121.2483,Wasco,US,OR,1,6,Jun
30,Cause not found,2021/07/06 20:50:24+00,2021/07/10 22:09:00+00,WOODCOCK 2,45.20831,-121.2785,Wasco,US,OR,4,7,Jul
8,Cause not found,2021/07/08 21:31:13+00,2021/07/11 22:05:59+00,CHAMPION,45.73169,-121.4764,Klickitat,US,WA,3,7,Jul
910,Lightning,2021/07/09 04:17:00+00,2021/08/09 21:30:00+00,WHITEHALL ROAD,47.49026,-119.7158,Douglas,US,WA,32,7,Jul
1,Other Human Cause,2021/07/12 14:25:00+00,2021/07/18 19:20:00+00,POTHOLES,47.11058,-119.4598,Grant,US,WA,6,7,Jul
1343,Lightning,2021/07/11 18:30:00+00,2021/07/26 20:41:00+00,Elements,35.47385,-114.064,Mohave,US,AZ,15,7,Jul
63,Lightning,2021/07/01 00:26:41+00,2021/07/12 19:05:00+00,R-1 RYE,40.6877,-120.298217,Lassen,US,CA,12,7,Jul
46,Lightning,2021/07/07 16:10:00+00,2021/07/31 00:46:59+00,Big Horse,46.12769,-115.8422,Idaho,US,ID,23,7,Jul
350,Cause not found,2021/07/09 19:52:00+00,2021/07/13 17:53:00+00,BIG HORN ,33.43737,-113.1628,Maricopa,US,AZ,4,7,Jul
1,Other Human Cause,2021/07/11 14:29:59+00,2021/07/23 22:30:00+00,Mica Loaf,44.64321,-116.2547,Adams,US,ID,12,7,Jul
1,Equipment,2021/06/30 05:50:00+00,2021/06/30 17:29:59+00,Indian Rocks,42.70105,-112.2214,Bannock,US,ID,0,6,Jun
0,Cause not found,2021/07/10 07:09:00+00,2021/07/25 02:48:59+00,Pryor Gap Rd,45.36193,-108.5657,Big Horn,US,MT,15,7,Jul
1,Cause not found,2021/07/12 18:49:00+00,2021/07/24 19:49:00+00,LODGE GRASS CREEK,45.31089,-107.3679,Big Horn,US,MT,12,7,Jul
1,Lightning,2021/07/08 19:40:00+00,2021/07/12 17:58:00+00,Blue Heaven,47.9834,-108.945433,Blaine,US,MT,4,7,Jul
378,Cause not found,2021/07/11 01:20:00+00,2021/07/26 00:59:59+00,MUD SPRINGS,32.67075,-110.205,Graham,US,AZ,15,7,Jul
1,Incendiary,2021/07/11 02:38:00+00,2021/07/18 05:48:00+00,Chilli ,39.62111,-119.7773,Washoe,US,NV,7,7,Jul
0,Other Human Cause,2021/06/26 03:26:00+00,2021/06/27 00:00:00+00,Gravel Pit,42.61723,-114.4115,Jerome,US,ID,1,6,Jun
0,Lightning,2021/06/29 00:20:40+00,2021/07/14 18:00:00+00,VEACH CANYON,32.62407,-109.7512,Graham,US,AZ,16,6,Jun
55,Lightning,2021/07/12 21:51:00+00,2021/07/14 00:00:00+00,Buffalo CA,44.63647,-104.6849,Crook,US,WY,1,7,Jul
15,Cause not found,2021/07/09 20:25:00+00,2021/07/16 02:00:00+00,Fort Hall Assist 5,43.00356,-112.2796,Bannock,US,ID,6,7,Jul
367,Lightning,2021/06/19 00:07:00+00,2021/07/29 20:00:00+00,Hickel,66.67265,-151.2706,Yukon-Koyukuk,US,AK,41,6,Jun
3421,Equipment,2021/07/10 22:42:00+00,2021/09/14 21:00:00+00,Rock Creek,47.03621,-112.0523,Lewis and Clark,US,MT,66,7,Jul
3,Undetermined,2021/07/07 21:54:00+00,2021/07/08 00:03:00+00,Sage,47.03825,-108.781567,Fergus,US,MT,0,7,Jul
5,Lightning,2021/07/01 16:44:59+00,2021/08/08 02:13:59+00,Half Moon,37.88918,-119.5501,Mariposa,US,CA,37,7,Jul
5079,Lightning,2021/07/11 23:00:00+00,2021/08/03 14:00:00+00,Fourmile,45.16161,-106.4833,Big Horn,US,MT,23,7,Jul
36752,Cause not found,2021/07/13 02:00:00+00,2021/09/07 01:11:00+00,Chuweah Creek Fire,48.22861,-119.0169,Okanogan,US,WA,56,7,Jul
131,Firearms/Weapons,2021/07/11 18:04:59+00,2021/08/08 23:40:00+00,Henry,47.44631,-114.79125,Sanders,US,MT,28,7,Jul
73,Lightning,2021/07/12 19:05:59+00,2021/07/19 15:00:00+00,Pine Ridge ,37.51154,-114.12834,Lincoln,US,NV,7,7,Jul
10,Lightning,2021/07/12 23:03:59+00,2021/07/19 15:00:00+00,Uvada,37.74185,-114.11215,Lincoln,US,NV,7,7,Jul
99,Lightning,2021/07/06 13:50:00+00,2021/09/20 20:39:00+00,Blacktail,47.497667,-108.161,Petroleum,US,MT,76,7,Jul
3,Lightning,2021/07/07 16:57:40+00,2021/08/10 19:30:00+00,Bald Eagle,47.69983,-115.8322,Shoshone,US,ID,34,7,Jul
19,Equipment,2021/07/13 19:43:00+00,2021/07/26 20:00:00+00,Nordstrom CA,44.41311,-100.5701,Stanley,US,SD,13,7,Jul
2063,Equipment,2021/07/13 02:22:00+00,2021/07/24 12:00:00+00,Lime,36.97022,-113.6918,Mohave,US,AZ,11,7,Jul
1,Lightning,2021/07/13 02:45:00+00,2021/07/22 15:45:00+00,WILDCAT 1,43.91706,-108.0112,Washakie,US,WY,10,7,Jul
35,Lightning,2021/06/15 20:35:00+00,2021/09/20 17:51:59+00,Sunshine,47.770517,-108.982367,Fergus,US,MT,97,6,Jun
18,Lightning,2021/07/11 14:13:00+00,2021/07/26 17:00:00+00,Tournament,33.93604,-111.5837,Maricopa,US,AZ,15,7,Jul
16337,Cause not found,2021/07/12 13:18:59+00,2021/07/20 05:00:00+00,Log,42.78298,-121.1044,Lake,US,OR,8,7,Jul
11,Lightning,2021/07/02 19:11:00+00,2021/08/04 23:19:59+00,Porcupine,37.82167,-119.5642,Mariposa,US,CA,33,7,Jul
190,Lightning,2021/07/12 13:17:00+00,2021/08/11 18:04:59+00,OCONNELL,36.00529,-112.2034,Coconino,US,AZ,30,7,Jul
0,Other Human Cause,2021/06/03 20:51:59+00,2021/06/04 21:33:00+00,Turkey,47.08133,-114.7599,Mineral,US,MT,1,6,Jun
5,Cause not found,2021/07/05 02:04:34+00,2021/07/17 19:21:59+00,WILSON CREEK,47.10337,-120.4974,Kittitas,US,WA,13,7,Jul
0,Camping,2021/06/26 21:00:00+00,2021/06/27 18:59:59+00,North Fork,47.66163,-121.5769,King,US,WA,1,6,Jun
98,Lightning,2021/06/30 20:10:00+00,2021/07/20 21:29:00+00,Quail ,33.84991,-110.8056,Gila,US,AZ,20,6,Jun
22,Lightning,2021/07/11 01:31:05+00,2021/07/27 18:59:59+00,Wash,33.70405,-111.0639,Gila,US,AZ,17,7,Jul
15,Lightning,2021/07/03 23:42:51+00,2021/07/14 00:00:00+00,Methodist,33.76069,-111.2053,Gila,US,AZ,10,7,Jul
0,Other Human Cause,2021/07/11 14:06:00+00,2021/07/11 15:12:00+00,FALLS,40.82884,-123.482,Trinity,US,CA,0,7,Jul
0,Smoking,2021/07/05 15:08:00+00,2021/07/08 19:17:00+00,RANCH,40.79872,-123.5016,Trinity,US,CA,3,7,Jul
135,Other Human Cause,2021/07/13 02:31:00+00,2021/07/28 23:31:00+00,LYLE HILL,45.70302,-121.2694,Klickitat,US,WA,16,7,Jul
686,Other Human Cause,2021/07/13 20:32:00+00,2021/09/14 20:00:59+00,DARLENE 0572 NE,43.64571,-121.4751,Deschutes,US,OR,63,7,Jul
6,Undetermined,2021/07/12 05:31:00+00,2021/07/17 00:59:59+00,Gifford,35.07645,-120.1562,Santa Barbara,US,CA,5,7,Jul
2,Cause not found,2021/07/13 04:27:00+00,2021/07/20 21:59:59+00,Sill Creek,37.48424,-113.6523,Washington,US,UT,8,7,Jul
0,Lightning,2021/07/13 22:52:00+00,2021/07/27 21:59:59+00,Mile Marker 12,40.33101,-112.5728,Tooele,US,UT,14,7,Jul
0,Other Human Cause,2021/06/22 18:57:00+00,2021/06/24 18:14:59+00,BURNT,40.8286,-123.4864,Trinity,US,CA,2,6,Jun
0,Debris/Open Burning,2021/07/14 14:40:00+00,2021/07/16 16:24:00+00,Mission Road,47.46677,-94.59505,Beltrami,US,MN,2,7,Jul
15,Lightning,2021/07/07 23:57:00+00,2021/07/13 16:01:00+00,Soda Creek,47.565117,-108.049917,Petroleum,US,MT,6,7,Jul
2,Utilities,2021/07/14 02:15:00+00,2021/07/16 14:00:00+00,Teton County Assist 1,43.86922,-111.2459,Teton,US,ID,2,7,Jul
